uf,municipio,data_referencia,ano,mes,total_violencia_grave,homicidio_doloso,latrocinio,tentativa_homicidio,lesao_corporal_seguida_morte,feminicidio,meses_historico,media_historica_ate_mes_anterior,alto_risco_violencia_grave
RS,RIO PARDO,2024-02-01,2024,2,1,1,0,0,0,0,109,1.4954128440366972,0
RS,RIO PARDO,2024-03-01,2024,3,1,1,0,0,0,0,110,1.490909090909091,0
RS,RIO PARDO,2024-04-01,2024,4,2,0,0,2,0,0,111,1.4864864864864864,1
RS,RIO PARDO,2024-05-01,2024,5,0,0,0,0,0,0,112,1.4910714285714286,0
RS,RIO PARDO,2024-06-01,2024,6,0,0,0,0,0,0,113,1.4778761061946903,0
RS,RIO PARDO,2024-07-01,2024,7,1,1,0,0,0,0,114,1.4649122807017543,0
RS,RIO PARDO,2024-08-01,2024,8,2,0,0,2,0,0,115,1.4608695652173913,1
RS,RIO PARDO,2024-09-01,2024,9,1,0,0,1,0,0,116,1.4655172413793103,0
RS,RIO PARDO,2024-10-01,2024,10,0,0,0,0,0,0,117,1.4615384615384615,0
RS,RIO PARDO,2024-11-01,2024,11,0,0,0,0,0,0,118,1.4491525423728813,0
RS,RIO PARDO,2024-12-01,2024,12,1,0,0,1,0,0,119,1.4369747899159664,0
RS,RIO PARDO,2025-01-01,2025,1,0,0,0,0,0,0,120,1.4333333333333333,0
RS,RIO PARDO,2025-02-01,2025,2,0,0,0,0,0,0,121,1.421487603305785,0
RS,RIO PARDO,2025-03-01,2025,3,1,1,0,0,0,0,122,1.4098360655737705,0
RS,RIO PARDO,2025-04-01,2025,4,0,0,0,0,0,0,123,1.4065040650406504,0
RS,RIO PARDO,2025-05-01,2025,5,1,1,0,0,0,0,124,1.3951612903225807,0
RS,RIO PARDO,2025-06-01,2025,6,0,0,0,0,0,0,125,1.392,0
RS,RIO PARDO,2025-07-01,2025,7,0,0,0,0,0,0,126,1.380952380952381,0
RS,RIO PARDO,2025-08-01,2025,8,1,0,0,1,0,0,127,1.3700787401574803,0
RS,RIO PARDO,2025-09-01,2025,9,1,0,0,1,0,0,128,1.3671875,0
RS,RIO PARDO,2025-10-01,2025,10,1,1,0,0,0,0,129,1.3643410852713178,0
RS,RIO PARDO,2025-11-01,2025,11,0,0,0,0,0,0,130,1.3615384615384616,0
RS,RIO PARDO,2025-12-01,2025,12,0,0,0,0,0,0,131,1.3511450381679388,0
RS,RIOZINHO,2015-01-01,2015,1,0,0,0,0,0,0,0,,
RS,RIOZINHO,2015-02-01,2015,2,1,0,1,0,0,0,1,0.0,1
RS,RIOZINHO,2015-03-01,2015,3,0,0,0,0,0,0,2,0.5,0
RS,RIOZINHO,2015-04-01,2015,4,0,0,0,0,0,0,3,0.3333333333333333,0
RS,RIOZINHO,2015-05-01,2015,5,0,0,0,0,0,0,4,0.25,0
RS,RIOZINHO,2015-06-01,2015,6,0,0,0,0,0,0,5,0.2,0
RS,RIOZINHO,2015-07-01,2015,7,0,0,0,0,0,0,6,0.16666666666666666,0
RS,RIOZINHO,2015-08-01,2015,8,0,0,0,0,0,0,7,0.14285714285714285,0
RS,RIOZINHO,2015-09-01,2015,9,0,0,0,0,0,0,8,0.125,0
RS,RIOZINHO,2015-10-01,2015,10,1,0,0,1,0,0,9,0.1111111111111111,1
RS,RIOZINHO,2015-11-01,2015,11,0,0,0,0,0,0,10,0.2,0
RS,RIOZINHO,2015-12-01,2015,12,0,0,0,0,0,0,11,0.18181818181818182,0
RS,RIOZINHO,2016-01-01,2016,1,0,0,0,0,0,0,12,0.16666666666666666,0
RS,RIOZINHO,2016-02-01,2016,2,0,0,0,0,0,0,13,0.15384615384615385,0
RS,RIOZINHO,2016-03-01,2016,3,0,0,0,0,0,0,14,0.14285714285714285,0
RS,RIOZINHO,2016-04-01,2016,4,0,0,0,0,0,0,15,0.13333333333333333,0
RS,RIOZINHO,2016-05-01,2016,5,0,0,0,0,0,0,16,0.125,0
RS,RIOZINHO,2016-06-01,2016,6,0,0,0,0,0,0,17,0.11764705882352941,0
RS,RIOZINHO,2016-07-01,2016,7,0,0,0,0,0,0,18,0.1111111111111111,0
RS,RIOZINHO,2016-08-01,2016,8,0,0,0,0,0,0,19,0.10526315789473684,0
RS,RIOZINHO,2016-09-01,2016,9,0,0,0,0,0,0,20,0.1,0
RS,RIOZINHO,2016-10-01,2016,10,0,0,0,0,0,0,21,0.09523809523809523,0
RS,RIOZINHO,2016-11-01,2016,11,0,0,0,0,0,0,22,0.09090909090909091,0
RS,RIOZINHO,2016-12-01,2016,12,0,0,0,0,0,0,23,0.08695652173913043,0
RS,RIOZINHO,2017-01-01,2017,1,0,0,0,0,0,0,24,0.08333333333333333,0
RS,RIOZINHO,2017-02-01,2017,2,0,0,0,0,0,0,25,0.08,0
RS,RIOZINHO,2017-03-01,2017,3,0,0,0,0,0,0,26,0.07692307692307693,0
RS,RIOZINHO,2017-04-01,2017,4,0,0,0,0,0,0,27,0.07407407407407407,0
RS,RIOZINHO,2017-05-01,2017,5,0,0,0,0,0,0,28,0.07142857142857142,0
RS,RIOZINHO,2017-06-01,2017,6,0,0,0,0,0,0,29,0.06896551724137931,0
RS,RIOZINHO,2017-07-01,2017,7,2,2,0,0,0,0,30,0.06666666666666667,1
RS,RIOZINHO,2017-08-01,2017,8,0,0,0,0,0,0,31,0.12903225806451613,0
RS,RIOZINHO,2017-09-01,2017,9,0,0,0,0,0,0,32,0.125,0
RS,RIOZINHO,2017-10-01,2017,10,0,0,0,0,0,0,33,0.12121212121212122,0
RS,RIOZINHO,2017-11-01,2017,11,0,0,0,0,0,0,34,0.11764705882352941,0
RS,RIOZINHO,2017-12-01,2017,12,0,0,0,0,0,0,35,0.11428571428571428,0
RS,RIOZINHO,2018-01-01,2018,1,0,0,0,0,0,0,36,0.1111111111111111,0
RS,RIOZINHO,2018-02-01,2018,2,0,0,0,0,0,0,37,0.10810810810810811,0
RS,RIOZINHO,2018-03-01,2018,3,1,0,0,1,0,0,38,0.10526315789473684,1
RS,RIOZINHO,2018-04-01,2018,4,0,0,0,0,0,0,39,0.1282051282051282,0
RS,RIOZINHO,2018-05-01,2018,5,0,0,0,0,0,0,40,0.125,0
RS,RIOZINHO,2018-06-01,2018,6,0,0,0,0,0,0,41,0.12195121951219512,0
RS,RIOZINHO,2018-07-01,2018,7,1,0,0,1,0,0,42,0.11904761904761904,1
RS,RIOZINHO,2018-08-01,2018,8,3,0,0,3,0,0,43,0.13953488372093023,1
RS,RIOZINHO,2018-09-01,2018,9,0,0,0,0,0,0,44,0.20454545454545456,0
RS,RIOZINHO,2018-10-01,2018,10,2,0,0,2,0,0,45,0.2,1
RS,RIOZINHO,2018-11-01,2018,11,0,0,0,0,0,0,46,0.2391304347826087,0
RS,RIOZINHO,2018-12-01,2018,12,0,0,0,0,0,0,47,0.23404255319148937,0
RS,RIOZINHO,2019-01-01,2019,1,0,0,0,0,0,0,48,0.22916666666666666,0
RS,RIOZINHO,2019-02-01,2019,2,0,0,0,0,0,0,49,0.22448979591836735,0
RS,RIOZINHO,2019-03-01,2019,3,0,0,0,0,0,0,50,0.22,0
RS,RIOZINHO,2019-04-01,2019,4,0,0,0,0,0,0,51,0.21568627450980393,0
RS,RIOZINHO,2019-05-01,2019,5,0,0,0,0,0,0,52,0.21153846153846154,0
RS,RIOZINHO,2019-06-01,2019,6,0,0,0,0,0,0,53,0.20754716981132076,0
RS,RIOZINHO,2019-07-01,2019,7,0,0,0,0,0,0,54,0.2037037037037037,0
RS,RIOZINHO,2019-08-01,2019,8,0,0,0,0,0,0,55,0.2,0
RS,RIOZINHO,2019-09-01,2019,9,0,0,0,0,0,0,56,0.19642857142857142,0
RS,RIOZINHO,2019-10-01,2019,10,0,0,0,0,0,0,57,0.19298245614035087,0
RS,RIOZINHO,2019-11-01,2019,11,0,0,0,0,0,0,58,0.1896551724137931,0
RS,RIOZINHO,2019-12-01,2019,12,0,0,0,0,0,0,59,0.1864406779661017,0
RS,RIOZINHO,2020-01-01,2020,1,0,0,0,0,0,0,60,0.18333333333333332,0
RS,RIOZINHO,2020-02-01,2020,2,1,0,0,1,0,0,61,0.18032786885245902,1
RS,RIOZINHO,2020-03-01,2020,3,2,0,0,2,0,0,62,0.1935483870967742,1
RS,RIOZINHO,2020-04-01,2020,4,0,0,0,0,0,0,63,0.2222222222222222,0
RS,RIOZINHO,2020-05-01,2020,5,0,0,0,0,0,0,64,0.21875,0
RS,RIOZINHO,2020-06-01,2020,6,0,0,0,0,0,0,65,0.2153846153846154,0
RS,RIOZINHO,2020-07-01,2020,7,1,0,0,1,0,0,66,0.21212121212121213,1
RS,RIOZINHO,2020-08-01,2020,8,0,0,0,0,0,0,67,0.22388059701492538,0
RS,RIOZINHO,2020-09-01,2020,9,0,0,0,0,0,0,68,0.22058823529411764,0
RS,RIOZINHO,2020-10-01,2020,10,0,0,0,0,0,0,69,0.21739130434782608,0
RS,RIOZINHO,2020-11-01,2020,11,0,0,0,0,0,0,70,0.21428571428571427,0
RS,RIOZINHO,2020-12-01,2020,12,0,0,0,0,0,0,71,0.2112676056338028,0
RS,RIOZINHO,2021-01-01,2021,1,0,0,0,0,0,0,72,0.20833333333333334,0
RS,RIOZINHO,2021-02-01,2021,2,0,0,0,0,0,0,73,0.2054794520547945,0
RS,RIOZINHO,2021-03-01,2021,3,0,0,0,0,0,0,74,0.20270270270270271,0
RS,RIOZINHO,2021-04-01,2021,4,0,0,0,0,0,0,75,0.2,0
RS,RIOZINHO,2021-05-01,2021,5,0,0,0,0,0,0,76,0.19736842105263158,0
RS,RIOZINHO,2021-06-01,2021,6,0,0,0,0,0,0,77,0.19480519480519481,0
RS,RIOZINHO,2021-07-01,2021,7,0,0,0,0,0,0,78,0.19230769230769232,0
RS,RIOZINHO,2021-08-01,2021,8,0,0,0,0,0,0,79,0.189873417721519,0
RS,RIOZINHO,2021-09-01,2021,9,0,0,0,0,0,0,80,0.1875,0
RS,RIOZINHO,2021-10-01,2021,10,0,0,0,0,0,0,81,0.18518518518518517,0
RS,RIOZINHO,2021-11-01,2021,11,0,0,0,0,0,0,82,0.18292682926829268,0
RS,RIOZINHO,2021-12-01,2021,12,0,0,0,0,0,0,83,0.18072289156626506,0
RS,RIOZINHO,2022-01-01,2022,1,0,0,0,0,0,0,84,0.17857142857142858,0
RS,RIOZINHO,2022-02-01,2022,2,0,0,0,0,0,0,85,0.17647058823529413,0
RS,RIOZINHO,2022-03-01,2022,3,0,0,0,0,0,0,86,0.1744186046511628,0
RS,RIOZINHO,2022-04-01,2022,4,0,0,0,0,0,0,87,0.1724137931034483,0
RS,RIOZINHO,2022-05-01,2022,5,0,0,0,0,0,0,88,0.17045454545454544,0
RS,RIOZINHO,2022-06-01,2022,6,0,0,0,0,0,0,89,0.16853932584269662,0
RS,RIOZINHO,2022-07-01,2022,7,0,0,0,0,0,0,90,0.16666666666666666,0
RS,RIOZINHO,2022-08-01,2022,8,0,0,0,0,0,0,91,0.16483516483516483,0
RS,RIOZINHO,2022-09-01,2022,9,0,0,0,0,0,0,92,0.16304347826086957,0
RS,RIOZINHO,2022-10-01,2022,10,0,0,0,0,0,0,93,0.16129032258064516,0
RS,RIOZINHO,2022-11-01,2022,11,0,0,0,0,0,0,94,0.1595744680851064,0
RS,RIOZINHO,2022-12-01,2022,12,0,0,0,0,0,0,95,0.15789473684210525,0
RS,RIOZINHO,2023-01-01,2023,1,0,0,0,0,0,0,96,0.15625,0
RS,RIOZINHO,2023-02-01,2023,2,0,0,0,0,0,0,97,0.15463917525773196,0
RS,RIOZINHO,2023-03-01,2023,3,0,0,0,0,0,0,98,0.15306122448979592,0
RS,RIOZINHO,2023-04-01,2023,4,0,0,0,0,0,0,99,0.15151515151515152,0
RS,RIOZINHO,2023-05-01,2023,5,0,0,0,0,0,0,100,0.15,0
RS,RIOZINHO,2023-06-01,2023,6,0,0,0,0,0,0,101,0.1485148514851485,0
RS,RIOZINHO,2023-07-01,2023,7,0,0,0,0,0,0,102,0.14705882352941177,0
RS,RIOZINHO,2023-08-01,2023,8,0,0,0,0,0,0,103,0.14563106796116504,0
RS,RIOZINHO,2023-09-01,2023,9,1,0,0,1,0,0,104,0.14423076923076922,1
RS,RIOZINHO,2023-10-01,2023,10,0,0,0,0,0,0,105,0.1523809523809524,0
RS,RIOZINHO,2023-11-01,2023,11,0,0,0,0,0,0,106,0.1509433962264151,0
RS,RIOZINHO,2023-12-01,2023,12,0,0,0,0,0,0,107,0.14953271028037382,0
RS,RIOZINHO,2024-01-01,2024,1,0,0,0,0,0,0,108,0.14814814814814814,0
RS,RIOZINHO,2024-02-01,2024,2,0,0,0,0,0,0,109,0.14678899082568808,0
RS,RIOZINHO,2024-03-01,2024,3,1,1,0,0,0,0,110,0.14545454545454545,1
RS,RIOZINHO,2024-04-01,2024,4,0,0,0,0,0,0,111,0.15315315315315314,0
RS,RIOZINHO,2024-05-01,2024,5,0,0,0,0,0,0,112,0.15178571428571427,0
RS,RIOZINHO,2024-06-01,2024,6,0,0,0,0,0,0,113,0.1504424778761062,0
RS,RIOZINHO,2024-07-01,2024,7,0,0,0,0,0,0,114,0.14912280701754385,0
RS,RIOZINHO,2024-08-01,2024,8,1,0,1,0,0,0,115,0.14782608695652175,1
RS,RIOZINHO,2024-09-01,2024,9,0,0,0,0,0,0,116,0.15517241379310345,0
RS,RIOZINHO,2024-10-01,2024,10,0,0,0,0,0,0,117,0.15384615384615385,0
RS,RIOZINHO,2024-11-01,2024,11,0,0,0,0,0,0,118,0.15254237288135594,0
RS,RIOZINHO,2024-12-01,2024,12,0,0,0,0,0,0,119,0.15126050420168066,0
RS,RIOZINHO,2025-01-01,2025,1,2,2,0,0,0,0,120,0.15,1
RS,RIOZINHO,2025-02-01,2025,2,0,0,0,0,0,0,121,0.1652892561983471,0
RS,RIOZINHO,2025-03-01,2025,3,1,1,0,0,0,0,122,0.16393442622950818,1
RS,RIOZINHO,2025-04-01,2025,4,0,0,0,0,0,0,123,0.17073170731707318,0
RS,RIOZINHO,2025-05-01,2025,5,0,0,0,0,0,0,124,0.1693548387096774,0
RS,RIOZINHO,2025-06-01,2025,6,1,0,0,0,0,1,125,0.168,1
RS,RIOZINHO,2025-07-01,2025,7,0,0,0,0,0,0,126,0.1746031746031746,0
RS,RIOZINHO,2025-08-01,2025,8,0,0,0,0,0,0,127,0.1732283464566929,0
RS,RIOZINHO,2025-09-01,2025,9,0,0,0,0,0,0,128,0.171875,0
RS,RIOZINHO,2025-10-01,2025,10,0,0,0,0,0,0,129,0.17054263565891473,0
RS,RIOZINHO,2025-11-01,2025,11,0,0,0,0,0,0,130,0.16923076923076924,0
RS,RIOZINHO,2025-12-01,2025,12,0,0,0,0,0,0,131,0.16793893129770993,0
RS,ROCA SALES,2015-01-01,2015,1,0,0,0,0,0,0,0,,
RS,ROCA SALES,2015-02-01,2015,2,0,0,0,0,0,0,1,0.0,0
RS,ROCA SALES,2015-03-01,2015,3,0,0,0,0,0,0,2,0.0,0
RS,ROCA SALES,2015-04-01,2015,4,0,0,0,0,0,0,3,0.0,0
RS,ROCA SALES,2015-05-01,2015,5,0,0,0,0,0,0,4,0.0,0
RS,ROCA SALES,2015-06-01,2015,6,0,0,0,0,0,0,5,0.0,0
RS,ROCA SALES,2015-07-01,2015,7,0,0,0,0,0,0,6,0.0,0
RS,ROCA SALES,2015-08-01,2015,8,0,0,0,0,0,0,7,0.0,0
RS,ROCA SALES,2015-09-01,2015,9,0,0,0,0,0,0,8,0.0,0
RS,ROCA SALES,2015-10-01,2015,10,0,0,0,0,0,0,9,0.0,0
RS,ROCA SALES,2015-11-01,2015,11,0,0,0,0,0,0,10,0.0,0
RS,ROCA SALES,2015-12-01,2015,12,0,0,0,0,0,0,11,0.0,0
RS,ROCA SALES,2016-01-01,2016,1,2,1,0,1,0,0,12,0.0,1
RS,ROCA SALES,2016-02-01,2016,2,0,0,0,0,0,0,13,0.15384615384615385,0
RS,ROCA SALES,2016-03-01,2016,3,0,0,0,0,0,0,14,0.14285714285714285,0
RS,ROCA SALES,2016-04-01,2016,4,0,0,0,0,0,0,15,0.13333333333333333,0
RS,ROCA SALES,2016-05-01,2016,5,0,0,0,0,0,0,16,0.125,0
RS,ROCA SALES,2016-06-01,2016,6,0,0,0,0,0,0,17,0.11764705882352941,0
RS,ROCA SALES,2016-07-01,2016,7,0,0,0,0,0,0,18,0.1111111111111111,0
RS,ROCA SALES,2016-08-01,2016,8,0,0,0,0,0,0,19,0.10526315789473684,0
RS,ROCA SALES,2016-09-01,2016,9,0,0,0,0,0,0,20,0.1,0
RS,ROCA SALES,2016-10-01,2016,10,0,0,0,0,0,0,21,0.09523809523809523,0
RS,ROCA SALES,2016-11-01,2016,11,0,0,0,0,0,0,22,0.09090909090909091,0
RS,ROCA SALES,2016-12-01,2016,12,1,1,0,0,0,0,23,0.08695652173913043,1
RS,ROCA SALES,2017-01-01,2017,1,1,0,0,1,0,0,24,0.125,1
RS,ROCA SALES,2017-02-01,2017,2,1,0,0,1,0,0,25,0.16,1
RS,ROCA SALES,2017-03-01,2017,3,0,0,0,0,0,0,26,0.19230769230769232,0
RS,ROCA SALES,2017-04-01,2017,4,1,1,0,0,0,0,27,0.18518518518518517,1
RS,ROCA SALES,2017-05-01,2017,5,0,0,0,0,0,0,28,0.21428571428571427,0
RS,ROCA SALES,2017-06-01,2017,6,2,1,0,1,0,0,29,0.20689655172413793,1
RS,ROCA SALES,2017-07-01,2017,7,0,0,0,0,0,0,30,0.26666666666666666,0
RS,ROCA SALES,2017-08-01,2017,8,0,0,0,0,0,0,31,0.25806451612903225,0
RS,ROCA SALES,2017-09-01,2017,9,2,2,0,0,0,0,32,0.25,1
RS,ROCA SALES,2017-10-01,2017,10,0,0,0,0,0,0,33,0.30303030303030304,0
RS,ROCA SALES,2017-11-01,2017,11,0,0,0,0,0,0,34,0.29411764705882354,0
RS,ROCA SALES,2017-12-01,2017,12,2,0,0,2,0,0,35,0.2857142857142857,1
RS,ROCA SALES,2018-01-01,2018,1,0,0,0,0,0,0,36,0.3333333333333333,0
RS,ROCA SALES,2018-02-01,2018,2,1,1,0,0,0,0,37,0.32432432432432434,1
RS,ROCA SALES,2018-03-01,2018,3,1,0,0,1,0,0,38,0.34210526315789475,1
RS,ROCA SALES,2018-04-01,2018,4,0,0,0,0,0,0,39,0.358974358974359,0
RS,ROCA SALES,2018-05-01,2018,5,1,0,0,1,0,0,40,0.35,1
RS,ROCA SALES,2018-06-01,2018,6,1,1,0,0,0,0,41,0.36585365853658536,1
RS,ROCA SALES,2018-07-01,2018,7,0,0,0,0,0,0,42,0.38095238095238093,0
RS,ROCA SALES,2018-08-01,2018,8,0,0,0,0,0,0,43,0.37209302325581395,0
RS,ROCA SALES,2018-09-01,2018,9,0,0,0,0,0,0,44,0.36363636363636365,0
RS,ROCA SALES,2018-10-01,2018,10,0,0,0,0,0,0,45,0.35555555555555557,0
RS,ROCA SALES,2018-11-01,2018,11,1,1,0,0,0,0,46,0.34782608695652173,1
RS,ROCA SALES,2018-12-01,2018,12,0,0,0,0,0,0,47,0.3617021276595745,0
RS,ROCA SALES,2019-01-01,2019,1,0,0,0,0,0,0,48,0.3541666666666667,0
RS,ROCA SALES,2019-02-01,2019,2,0,0,0,0,0,0,49,0.3469387755102041,0
RS,ROCA SALES,2019-03-01,2019,3,0,0,0,0,0,0,50,0.34,0
RS,ROCA SALES,2019-04-01,2019,4,0,0,0,0,0,0,51,0.3333333333333333,0
RS,ROCA SALES,2019-05-01,2019,5,0,0,0,0,0,0,52,0.3269230769230769,0
RS,ROCA SALES,2019-06-01,2019,6,0,0,0,0,0,0,53,0.32075471698113206,0
RS,ROCA SALES,2019-07-01,2019,7,0,0,0,0,0,0,54,0.3148148148148148,0
RS,ROCA SALES,2019-08-01,2019,8,0,0,0,0,0,0,55,0.3090909090909091,0
RS,ROCA SALES,2019-09-01,2019,9,0,0,0,0,0,0,56,0.30357142857142855,0
RS,ROCA SALES,2019-10-01,2019,10,1,1,0,0,0,0,57,0.2982456140350877,1
RS,ROCA SALES,2019-11-01,2019,11,0,0,0,0,0,0,58,0.3103448275862069,0
RS,ROCA SALES,2019-12-01,2019,12,0,0,0,0,0,0,59,0.3050847457627119,0
RS,ROCA SALES,2020-01-01,2020,1,0,0,0,0,0,0,60,0.3,0
RS,ROCA SALES,2020-02-01,2020,2,0,0,0,0,0,0,61,0.29508196721311475,0
RS,ROCA SALES,2020-03-01,2020,3,0,0,0,0,0,0,62,0.2903225806451613,0
RS,ROCA SALES,2020-04-01,2020,4,0,0,0,0,0,0,63,0.2857142857142857,0
RS,ROCA SALES,2020-05-01,2020,5,1,1,0,0,0,0,64,0.28125,1
RS,ROCA SALES,2020-06-01,2020,6,0,0,0,0,0,0,65,0.2923076923076923,0
RS,ROCA SALES,2020-07-01,2020,7,0,0,0,0,0,0,66,0.2878787878787879,0
