uf,municipio,data_referencia,ano,mes,total_violencia_grave,homicidio_doloso,latrocinio,tentativa_homicidio,lesao_corporal_seguida_morte,feminicidio,municipio_normalizado,ano_populacao,codigo_ibge,populacao,meses_historico,maximo_12m_ate_data_consulta,soma_violencia_grave_proximos_6m,meses_com_violencia_grave_proximos_6m,taxa_violencia_grave_proximos_6m_100k,data_fim_horizonte,alerta_taxa_violencia_grave_proximos_6m
RS,SAO PEDRO DA SERRA,2023-08-01,2023,8,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,104,1.0,0.0,0,0.0,2024-02-01,0
RS,SAO PEDRO DA SERRA,2023-09-01,2023,9,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,105,1.0,0.0,0,0.0,2024-03-01,0
RS,SAO PEDRO DA SERRA,2023-10-01,2023,10,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,106,1.0,0.0,0,0.0,2024-04-01,0
RS,SAO PEDRO DA SERRA,2023-11-01,2023,11,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,107,1.0,0.0,0,0.0,2024-05-01,0
RS,SAO PEDRO DA SERRA,2023-12-01,2023,12,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,108,1.0,0.0,0,0.0,2024-06-01,0
RS,SAO PEDRO DA SERRA,2024-01-01,2024,1,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,109,1.0,0.0,0,0.0,2024-07-01,0
RS,SAO PEDRO DA SERRA,2024-02-01,2024,2,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,110,1.0,0.0,0,0.0,2024-08-01,0
RS,SAO PEDRO DA SERRA,2024-03-01,2024,3,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,111,0.0,0.0,0,0.0,2024-09-01,0
RS,SAO PEDRO DA SERRA,2024-04-01,2024,4,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,112,0.0,0.0,0,0.0,2024-10-01,0
RS,SAO PEDRO DA SERRA,2024-05-01,2024,5,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,113,0.0,0.0,0,0.0,2024-11-01,0
RS,SAO PEDRO DA SERRA,2024-06-01,2024,6,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,114,0.0,0.0,0,0.0,2024-12-01,0
RS,SAO PEDRO DA SERRA,2024-07-01,2024,7,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,115,0.0,0.0,0,0.0,2025-01-01,0
RS,SAO PEDRO DA SERRA,2024-08-01,2024,8,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,116,0.0,0.0,0,0.0,2025-02-01,0
RS,SAO PEDRO DA SERRA,2024-09-01,2024,9,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,117,0.0,0.0,0,0.0,2025-03-01,0
RS,SAO PEDRO DA SERRA,2024-10-01,2024,10,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,118,0.0,0.0,0,0.0,2025-04-01,0
RS,SAO PEDRO DA SERRA,2024-11-01,2024,11,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,119,0.0,0.0,0,0.0,2025-05-01,0
RS,SAO PEDRO DA SERRA,2024-12-01,2024,12,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,120,0.0,0.0,0,0.0,2025-06-01,0
RS,SAO PEDRO DA SERRA,2025-01-01,2025,1,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,121,0.0,0.0,0,0.0,2025-07-01,0
RS,SAO PEDRO DA SERRA,2025-02-01,2025,2,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,122,0.0,0.0,0,0.0,2025-08-01,0
RS,SAO PEDRO DA SERRA,2025-03-01,2025,3,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,123,0.0,0.0,0,0.0,2025-09-01,0
RS,SAO PEDRO DA SERRA,2025-04-01,2025,4,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,124,0.0,0.0,0,0.0,2025-10-01,0
RS,SAO PEDRO DA SERRA,2025-05-01,2025,5,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,125,0.0,0.0,0,0.0,2025-11-01,0
RS,SAO PEDRO DA SERRA,2025-06-01,2025,6,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,126,0.0,0.0,0,0.0,2025-12-01,0
RS,SAO PEDRO DA SERRA,2025-07-01,2025,7,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,127,0.0,,0,,2026-01-01,
RS,SAO PEDRO DA SERRA,2025-08-01,2025,8,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,128,0.0,,0,,2026-02-01,
RS,SAO PEDRO DA SERRA,2025-09-01,2025,9,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,129,0.0,,0,,2026-03-01,
RS,SAO PEDRO DA SERRA,2025-10-01,2025,10,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,130,0.0,,0,,2026-04-01,
RS,SAO PEDRO DA SERRA,2025-11-01,2025,11,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,131,0.0,,0,,2026-05-01,
RS,SAO PEDRO DA SERRA,2025-12-01,2025,12,0,0,0,0,0,0,SAO PEDRO DA SERRA,2021,4319356,3881,132,0.0,,0,,2026-06-01,
RS,SAO PEDRO DAS MISSOES,2015-01-01,2015,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,1,,0.0,0,0.0,2015-07-01,
RS,SAO PEDRO DAS MISSOES,2015-02-01,2015,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,2,,0.0,0,0.0,2015-08-01,
RS,SAO PEDRO DAS MISSOES,2015-03-01,2015,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,3,,0.0,0,0.0,2015-09-01,
RS,SAO PEDRO DAS MISSOES,2015-04-01,2015,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,4,,0.0,0,0.0,2015-10-01,
RS,SAO PEDRO DAS MISSOES,2015-05-01,2015,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,5,,0.0,0,0.0,2015-11-01,
RS,SAO PEDRO DAS MISSOES,2015-06-01,2015,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,6,,0.0,0,0.0,2015-12-01,
RS,SAO PEDRO DAS MISSOES,2015-07-01,2015,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,7,,0.0,0,0.0,2016-01-01,
RS,SAO PEDRO DAS MISSOES,2015-08-01,2015,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,8,,0.0,0,0.0,2016-02-01,
RS,SAO PEDRO DAS MISSOES,2015-09-01,2015,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,9,,2.0,1,101.16337885685383,2016-03-01,
RS,SAO PEDRO DAS MISSOES,2015-10-01,2015,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,10,,2.0,1,101.16337885685383,2016-04-01,
RS,SAO PEDRO DAS MISSOES,2015-11-01,2015,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,11,,2.0,1,101.16337885685383,2016-05-01,
RS,SAO PEDRO DAS MISSOES,2015-12-01,2015,12,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2014,4319364,1977,12,0.0,2.0,1,101.16337885685383,2016-06-01,0
RS,SAO PEDRO DAS MISSOES,2016-01-01,2016,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,13,0.0,2.0,1,100.80645161290322,2016-07-01,0
RS,SAO PEDRO DAS MISSOES,2016-02-01,2016,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,14,0.0,2.0,1,100.80645161290322,2016-08-01,0
RS,SAO PEDRO DAS MISSOES,2016-03-01,2016,3,2,1,0,0,0,1,SAO PEDRO DAS MISSOES,2015,4319364,1984,15,2.0,0.0,0,0.0,2016-09-01,0
RS,SAO PEDRO DAS MISSOES,2016-04-01,2016,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,16,2.0,0.0,0,0.0,2016-10-01,0
RS,SAO PEDRO DAS MISSOES,2016-05-01,2016,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,17,2.0,0.0,0,0.0,2016-11-01,0
RS,SAO PEDRO DAS MISSOES,2016-06-01,2016,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,18,2.0,0.0,0,0.0,2016-12-01,0
RS,SAO PEDRO DAS MISSOES,2016-07-01,2016,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,19,2.0,0.0,0,0.0,2017-01-01,0
RS,SAO PEDRO DAS MISSOES,2016-08-01,2016,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,20,2.0,0.0,0,0.0,2017-02-01,0
RS,SAO PEDRO DAS MISSOES,2016-09-01,2016,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,21,2.0,0.0,0,0.0,2017-03-01,0
RS,SAO PEDRO DAS MISSOES,2016-10-01,2016,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,22,2.0,0.0,0,0.0,2017-04-01,0
RS,SAO PEDRO DAS MISSOES,2016-11-01,2016,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,23,2.0,0.0,0,0.0,2017-05-01,0
RS,SAO PEDRO DAS MISSOES,2016-12-01,2016,12,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2015,4319364,1984,24,2.0,0.0,0,0.0,2017-06-01,0
RS,SAO PEDRO DAS MISSOES,2017-01-01,2017,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,25,2.0,0.0,0,0.0,2017-07-01,0
RS,SAO PEDRO DAS MISSOES,2017-02-01,2017,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,26,2.0,0.0,0,0.0,2017-08-01,0
RS,SAO PEDRO DAS MISSOES,2017-03-01,2017,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,27,0.0,0.0,0,0.0,2017-09-01,0
RS,SAO PEDRO DAS MISSOES,2017-04-01,2017,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,28,0.0,0.0,0,0.0,2017-10-01,0
RS,SAO PEDRO DAS MISSOES,2017-05-01,2017,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,29,0.0,0.0,0,0.0,2017-11-01,0
RS,SAO PEDRO DAS MISSOES,2017-06-01,2017,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,30,0.0,0.0,0,0.0,2017-12-01,0
RS,SAO PEDRO DAS MISSOES,2017-07-01,2017,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,31,0.0,0.0,0,0.0,2018-01-01,0
RS,SAO PEDRO DAS MISSOES,2017-08-01,2017,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,32,0.0,0.0,0,0.0,2018-02-01,0
RS,SAO PEDRO DAS MISSOES,2017-09-01,2017,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,33,0.0,0.0,0,0.0,2018-03-01,0
RS,SAO PEDRO DAS MISSOES,2017-10-01,2017,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,34,0.0,0.0,0,0.0,2018-04-01,0
RS,SAO PEDRO DAS MISSOES,2017-11-01,2017,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,35,0.0,0.0,0,0.0,2018-05-01,0
RS,SAO PEDRO DAS MISSOES,2017-12-01,2017,12,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2016,4319364,1991,36,0.0,0.0,0,0.0,2018-06-01,0
RS,SAO PEDRO DAS MISSOES,2018-01-01,2018,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,37,0.0,0.0,0,0.0,2018-07-01,0
RS,SAO PEDRO DAS MISSOES,2018-02-01,2018,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,38,0.0,0.0,0,0.0,2018-08-01,0
RS,SAO PEDRO DAS MISSOES,2018-03-01,2018,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,39,0.0,0.0,0,0.0,2018-09-01,0
RS,SAO PEDRO DAS MISSOES,2018-04-01,2018,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,40,0.0,0.0,0,0.0,2018-10-01,0
RS,SAO PEDRO DAS MISSOES,2018-05-01,2018,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,41,0.0,0.0,0,0.0,2018-11-01,0
RS,SAO PEDRO DAS MISSOES,2018-06-01,2018,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,42,0.0,3.0,1,150.15015015015015,2018-12-01,0
RS,SAO PEDRO DAS MISSOES,2018-07-01,2018,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,43,0.0,3.0,1,150.15015015015015,2019-01-01,0
RS,SAO PEDRO DAS MISSOES,2018-08-01,2018,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,44,0.0,3.0,1,150.15015015015015,2019-02-01,0
RS,SAO PEDRO DAS MISSOES,2018-09-01,2018,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,45,0.0,3.0,1,150.15015015015015,2019-03-01,0
RS,SAO PEDRO DAS MISSOES,2018-10-01,2018,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,46,0.0,3.0,1,150.15015015015015,2019-04-01,0
RS,SAO PEDRO DAS MISSOES,2018-11-01,2018,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2017,4319364,1998,47,0.0,3.0,1,150.15015015015015,2019-05-01,0
RS,SAO PEDRO DAS MISSOES,2018-12-01,2018,12,3,2,0,0,0,1,SAO PEDRO DAS MISSOES,2017,4319364,1998,48,3.0,0.0,0,0.0,2019-06-01,0
RS,SAO PEDRO DAS MISSOES,2019-01-01,2019,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,49,3.0,0.0,0,0.0,2019-07-01,0
RS,SAO PEDRO DAS MISSOES,2019-02-01,2019,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,50,3.0,0.0,0,0.0,2019-08-01,0
RS,SAO PEDRO DAS MISSOES,2019-03-01,2019,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,51,3.0,0.0,0,0.0,2019-09-01,0
RS,SAO PEDRO DAS MISSOES,2019-04-01,2019,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,52,3.0,0.0,0,0.0,2019-10-01,0
RS,SAO PEDRO DAS MISSOES,2019-05-01,2019,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,53,3.0,0.0,0,0.0,2019-11-01,0
RS,SAO PEDRO DAS MISSOES,2019-06-01,2019,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,54,3.0,0.0,0,0.0,2019-12-01,0
RS,SAO PEDRO DAS MISSOES,2019-07-01,2019,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,55,3.0,0.0,0,0.0,2020-01-01,0
RS,SAO PEDRO DAS MISSOES,2019-08-01,2019,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,56,3.0,0.0,0,0.0,2020-02-01,0
RS,SAO PEDRO DAS MISSOES,2019-09-01,2019,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,57,3.0,0.0,0,0.0,2020-03-01,0
RS,SAO PEDRO DAS MISSOES,2019-10-01,2019,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,58,3.0,0.0,0,0.0,2020-04-01,0
RS,SAO PEDRO DAS MISSOES,2019-11-01,2019,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,59,3.0,0.0,0,0.0,2020-05-01,0
RS,SAO PEDRO DAS MISSOES,2019-12-01,2019,12,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2018,4319364,2000,60,0.0,0.0,0,0.0,2020-06-01,0
RS,SAO PEDRO DAS MISSOES,2020-01-01,2020,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,61,0.0,0.0,0,0.0,2020-07-01,0
RS,SAO PEDRO DAS MISSOES,2020-02-01,2020,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,62,0.0,0.0,0,0.0,2020-08-01,0
RS,SAO PEDRO DAS MISSOES,2020-03-01,2020,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,63,0.0,0.0,0,0.0,2020-09-01,0
RS,SAO PEDRO DAS MISSOES,2020-04-01,2020,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,64,0.0,0.0,0,0.0,2020-10-01,0
RS,SAO PEDRO DAS MISSOES,2020-05-01,2020,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,65,0.0,0.0,0,0.0,2020-11-01,0
RS,SAO PEDRO DAS MISSOES,2020-06-01,2020,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,66,0.0,0.0,0,0.0,2020-12-01,0
RS,SAO PEDRO DAS MISSOES,2020-07-01,2020,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,67,0.0,0.0,0,0.0,2021-01-01,0
RS,SAO PEDRO DAS MISSOES,2020-08-01,2020,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,68,0.0,0.0,0,0.0,2021-02-01,0
RS,SAO PEDRO DAS MISSOES,2020-09-01,2020,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,69,0.0,0.0,0,0.0,2021-03-01,0
RS,SAO PEDRO DAS MISSOES,2020-10-01,2020,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,70,0.0,0.0,0,0.0,2021-04-01,0
RS,SAO PEDRO DAS MISSOES,2020-11-01,2020,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,71,0.0,0.0,0,0.0,2021-05-01,0
RS,SAO PEDRO DAS MISSOES,2020-12-01,2020,12,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2019,4319364,2009,72,0.0,0.0,0,0.0,2021-06-01,0
RS,SAO PEDRO DAS MISSOES,2021-01-01,2021,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,73,0.0,0.0,0,0.0,2021-07-01,0
RS,SAO PEDRO DAS MISSOES,2021-02-01,2021,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,74,0.0,0.0,0,0.0,2021-08-01,0
RS,SAO PEDRO DAS MISSOES,2021-03-01,2021,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,75,0.0,0.0,0,0.0,2021-09-01,0
RS,SAO PEDRO DAS MISSOES,2021-04-01,2021,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,76,0.0,0.0,0,0.0,2021-10-01,0
RS,SAO PEDRO DAS MISSOES,2021-05-01,2021,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,77,0.0,0.0,0,0.0,2021-11-01,0
RS,SAO PEDRO DAS MISSOES,2021-06-01,2021,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,78,0.0,0.0,0,0.0,2021-12-01,0
RS,SAO PEDRO DAS MISSOES,2021-07-01,2021,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,79,0.0,0.0,0,0.0,2022-01-01,0
RS,SAO PEDRO DAS MISSOES,2021-08-01,2021,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,80,0.0,0.0,0,0.0,2022-02-01,0
RS,SAO PEDRO DAS MISSOES,2021-09-01,2021,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,81,0.0,0.0,0,0.0,2022-03-01,0
RS,SAO PEDRO DAS MISSOES,2021-10-01,2021,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,82,0.0,0.0,0,0.0,2022-04-01,0
RS,SAO PEDRO DAS MISSOES,2021-11-01,2021,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,83,0.0,0.0,0,0.0,2022-05-01,0
RS,SAO PEDRO DAS MISSOES,2021-12-01,2021,12,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2020,4319364,2017,84,0.0,0.0,0,0.0,2022-06-01,0
RS,SAO PEDRO DAS MISSOES,2022-01-01,2022,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,85,0.0,0.0,0,0.0,2022-07-01,0
RS,SAO PEDRO DAS MISSOES,2022-02-01,2022,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,86,0.0,0.0,0,0.0,2022-08-01,0
RS,SAO PEDRO DAS MISSOES,2022-03-01,2022,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,87,0.0,0.0,0,0.0,2022-09-01,0
RS,SAO PEDRO DAS MISSOES,2022-04-01,2022,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,88,0.0,0.0,0,0.0,2022-10-01,0
RS,SAO PEDRO DAS MISSOES,2022-05-01,2022,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,89,0.0,0.0,0,0.0,2022-11-01,0
RS,SAO PEDRO DAS MISSOES,2022-06-01,2022,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,90,0.0,0.0,0,0.0,2022-12-01,0
RS,SAO PEDRO DAS MISSOES,2022-07-01,2022,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,91,0.0,0.0,0,0.0,2023-01-01,0
RS,SAO PEDRO DAS MISSOES,2022-08-01,2022,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,92,0.0,0.0,0,0.0,2023-02-01,0
RS,SAO PEDRO DAS MISSOES,2022-09-01,2022,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,93,0.0,0.0,0,0.0,2023-03-01,0
RS,SAO PEDRO DAS MISSOES,2022-10-01,2022,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,94,0.0,0.0,0,0.0,2023-04-01,0
RS,SAO PEDRO DAS MISSOES,2022-11-01,2022,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,95,0.0,0.0,0,0.0,2023-05-01,0
RS,SAO PEDRO DAS MISSOES,2022-12-01,2022,12,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,96,0.0,0.0,0,0.0,2023-06-01,0
RS,SAO PEDRO DAS MISSOES,2023-01-01,2023,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,97,0.0,0.0,0,0.0,2023-07-01,0
RS,SAO PEDRO DAS MISSOES,2023-02-01,2023,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,98,0.0,0.0,0,0.0,2023-08-01,0
RS,SAO PEDRO DAS MISSOES,2023-03-01,2023,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,99,0.0,0.0,0,0.0,2023-09-01,0
RS,SAO PEDRO DAS MISSOES,2023-04-01,2023,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,100,0.0,0.0,0,0.0,2023-10-01,0
RS,SAO PEDRO DAS MISSOES,2023-05-01,2023,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,101,0.0,0.0,0,0.0,2023-11-01,0
RS,SAO PEDRO DAS MISSOES,2023-06-01,2023,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,102,0.0,0.0,0,0.0,2023-12-01,0
RS,SAO PEDRO DAS MISSOES,2023-07-01,2023,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,103,0.0,0.0,0,0.0,2024-01-01,0
RS,SAO PEDRO DAS MISSOES,2023-08-01,2023,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,104,0.0,0.0,0,0.0,2024-02-01,0
RS,SAO PEDRO DAS MISSOES,2023-09-01,2023,9,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,105,0.0,0.0,0,0.0,2024-03-01,0
RS,SAO PEDRO DAS MISSOES,2023-10-01,2023,10,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,106,0.0,0.0,0,0.0,2024-04-01,0
RS,SAO PEDRO DAS MISSOES,2023-11-01,2023,11,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,107,0.0,0.0,0,0.0,2024-05-01,0
RS,SAO PEDRO DAS MISSOES,2023-12-01,2023,12,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,108,0.0,0.0,0,0.0,2024-06-01,0
RS,SAO PEDRO DAS MISSOES,2024-01-01,2024,1,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,109,0.0,0.0,0,0.0,2024-07-01,0
RS,SAO PEDRO DAS MISSOES,2024-02-01,2024,2,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,110,0.0,0.0,0,0.0,2024-08-01,0
RS,SAO PEDRO DAS MISSOES,2024-03-01,2024,3,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,111,0.0,0.0,0,0.0,2024-09-01,0
RS,SAO PEDRO DAS MISSOES,2024-04-01,2024,4,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,112,0.0,0.0,0,0.0,2024-10-01,0
RS,SAO PEDRO DAS MISSOES,2024-05-01,2024,5,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,113,0.0,0.0,0,0.0,2024-11-01,0
RS,SAO PEDRO DAS MISSOES,2024-06-01,2024,6,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,114,0.0,0.0,0,0.0,2024-12-01,0
RS,SAO PEDRO DAS MISSOES,2024-07-01,2024,7,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,115,0.0,0.0,0,0.0,2025-01-01,0
RS,SAO PEDRO DAS MISSOES,2024-08-01,2024,8,0,0,0,0,0,0,SAO PEDRO DAS MISSOES,2021,4319364,2025,116,0.0,0.0,0,0.0,2025-02-01,0
