data_referencia,ano,mes,uf,municipio,populacao,total_violencia_grave,contagem_violencia_12m,maximo_12m_ate_data_consulta,alerta_violencia_grave_proximos_6m,probabilidade_alerta,alerta_previsto,tipo_resultado,faixa_populacao,faixa_maximo_historico,faixa_ocorrencias_12m
2022-11-01,2022,11,PR,CORONEL VIVIDA,20430,1,8.0,2.0,0,0.39202972151114907,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-12-01,2022,12,PR,CORONEL VIVIDA,20430,0,7.0,2.0,0,0.35164903082879456,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-01-01,2022,1,PR,CORUMBATAI DO SUL,3038,0,2.0,1.0,1,0.05253124273962499,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-02-01,2022,2,PR,CORUMBATAI DO SUL,3038,0,2.0,1.0,1,0.05253124273962499,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-03-01,2022,3,PR,CORUMBATAI DO SUL,3038,0,2.0,1.0,1,0.05253124273962499,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-04-01,2022,4,PR,CORUMBATAI DO SUL,3038,0,2.0,1.0,1,0.05151455964588552,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-05-01,2022,5,PR,CORUMBATAI DO SUL,3038,2,4.0,2.0,0,0.03723500585513802,0,verdadeiro_negativo,01_ate_10_mil,02,04_a_06
2022-06-01,2022,6,PR,CORUMBATAI DO SUL,3038,0,3.0,2.0,0,0.061617973356155126,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2022-07-01,2022,7,PR,CORUMBATAI DO SUL,3038,0,3.0,2.0,0,0.02692622608969845,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2022-08-01,2022,8,PR,CORUMBATAI DO SUL,3038,0,3.0,2.0,0,0.03796690246002396,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2022-09-01,2022,9,PR,CORUMBATAI DO SUL,3038,0,3.0,2.0,0,0.036622161639953625,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2022-10-01,2022,10,PR,CORUMBATAI DO SUL,3038,0,2.0,2.0,0,0.0176281870267962,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2022-11-01,2022,11,PR,CORUMBATAI DO SUL,3038,0,2.0,2.0,0,0.011440902352754896,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2022-12-01,2022,12,PR,CORUMBATAI DO SUL,3038,0,2.0,2.0,0,0.011435438955055548,0,verdadeiro_negativo,01_ate_10_mil,02,02_a_03
2022-01-01,2022,1,PR,CRUZ MACHADO,18772,0,4.0,2.0,0,0.10848573305649473,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-02-01,2022,2,PR,CRUZ MACHADO,18772,0,4.0,2.0,0,0.10848573305649473,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-03-01,2022,3,PR,CRUZ MACHADO,18772,0,3.0,2.0,0,0.12845341749926392,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-04-01,2022,4,PR,CRUZ MACHADO,18772,0,3.0,2.0,0,0.0939324828507671,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-05-01,2022,5,PR,CRUZ MACHADO,18772,0,3.0,2.0,0,0.0942492959540754,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-06-01,2022,6,PR,CRUZ MACHADO,18772,0,3.0,2.0,0,0.09439439217799907,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-07-01,2022,7,PR,CRUZ MACHADO,18772,0,3.0,2.0,0,0.09228917747757641,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-08-01,2022,8,PR,CRUZ MACHADO,18772,0,3.0,2.0,0,0.09570562816220193,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-09-01,2022,9,PR,CRUZ MACHADO,18772,0,3.0,2.0,0,0.09513498010639902,0,verdadeiro_negativo,02_10_a_25_mil,02,02_a_03
2022-10-01,2022,10,PR,CRUZ MACHADO,18772,1,2.0,1.0,1,0.33529542361656806,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-11-01,2022,11,PR,CRUZ MACHADO,18772,0,1.0,1.0,1,0.3320526327533443,1,verdadeiro_positivo,02_10_a_25_mil,01,01
2022-12-01,2022,12,PR,CRUZ MACHADO,18772,1,2.0,1.0,1,0.29190752752312915,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-01-01,2022,1,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,0,0.1953575872901637,1,falso_positivo,01_ate_10_mil,00,00
2022-02-01,2022,2,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,0,0.19394170602044258,1,falso_positivo,01_ate_10_mil,00,00
2022-03-01,2022,3,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,0,0.19394170602044258,1,falso_positivo,01_ate_10_mil,00,00
2022-04-01,2022,4,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,0,0.19394170602044258,1,falso_positivo,01_ate_10_mil,00,00
2022-05-01,2022,5,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,1,0.19394170602044258,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-06-01,2022,6,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,1,0.21560113940680845,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-07-01,2022,7,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,1,0.24730931596879582,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-08-01,2022,8,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,1,0.24797351102391443,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-09-01,2022,9,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,1,0.24674268771634036,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-10-01,2022,10,PR,CRUZEIRO DO IGUACU,4229,0,0.0,0.0,1,0.24674268771634036,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-11-01,2022,11,PR,CRUZEIRO DO IGUACU,4229,1,1.0,1.0,0,0.06381358743267777,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-12-01,2022,12,PR,CRUZEIRO DO IGUACU,4229,0,1.0,1.0,0,0.06132603376474741,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-01-01,2022,1,PR,CRUZEIRO DO OESTE,20962,1,5.0,2.0,1,0.26475294811250294,1,verdadeiro_positivo,02_10_a_25_mil,02,04_a_06
2022-02-01,2022,2,PR,CRUZEIRO DO OESTE,20962,0,5.0,2.0,1,0.23232074238452707,1,verdadeiro_positivo,02_10_a_25_mil,02,04_a_06
2022-03-01,2022,3,PR,CRUZEIRO DO OESTE,20962,0,3.0,1.0,1,0.3119173006078301,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-04-01,2022,4,PR,CRUZEIRO DO OESTE,20962,0,3.0,1.0,1,0.262740647889567,1,verdadeiro_positivo,02_10_a_25_mil,01,02_a_03
2022-05-01,2022,5,PR,CRUZEIRO DO OESTE,20962,2,5.0,2.0,1,0.23132911939354084,1,verdadeiro_positivo,02_10_a_25_mil,02,04_a_06
2022-06-01,2022,6,PR,CRUZEIRO DO OESTE,20962,3,8.0,3.0,0,0.12610932683744655,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-07-01,2022,7,PR,CRUZEIRO DO OESTE,20962,2,10.0,3.0,0,0.10792280849863245,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-08-01,2022,8,PR,CRUZEIRO DO OESTE,20962,0,9.0,3.0,0,0.07518580767343527,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-09-01,2022,9,PR,CRUZEIRO DO OESTE,20962,0,9.0,3.0,0,0.05167142397076693,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-10-01,2022,10,PR,CRUZEIRO DO OESTE,20962,0,9.0,3.0,0,0.05167142397076693,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-11-01,2022,11,PR,CRUZEIRO DO OESTE,20962,0,8.0,3.0,0,0.05434129489528335,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-12-01,2022,12,PR,CRUZEIRO DO OESTE,20962,0,8.0,3.0,0,0.045063314570400255,0,verdadeiro_negativo,02_10_a_25_mil,03,07_a_12
2022-01-01,2022,1,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.2317253278921996,1,falso_positivo,01_ate_10_mil,00,00
2022-02-01,2022,2,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.2301212481968817,1,falso_positivo,01_ate_10_mil,00,00
2022-03-01,2022,3,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.2301212481968817,1,falso_positivo,01_ate_10_mil,00,00
2022-04-01,2022,4,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.2301212481968817,1,falso_positivo,01_ate_10_mil,00,00
2022-05-01,2022,5,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.2301212481968817,1,falso_positivo,01_ate_10_mil,00,00
2022-06-01,2022,6,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.23930952973336733,1,falso_positivo,01_ate_10_mil,00,00
2022-07-01,2022,7,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.2732896576667474,1,falso_positivo,01_ate_10_mil,00,00
2022-08-01,2022,8,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.27399822789524825,1,falso_positivo,01_ate_10_mil,00,00
2022-09-01,2022,9,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.27268506887406546,1,falso_positivo,01_ate_10_mil,00,00
2022-10-01,2022,10,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.27268506887406546,1,falso_positivo,01_ate_10_mil,00,00
2022-11-01,2022,11,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.2744800645766662,1,falso_positivo,01_ate_10_mil,00,00
2022-12-01,2022,12,PR,CRUZEIRO DO SUL,4430,0,0.0,0.0,0,0.259951470402253,1,falso_positivo,01_ate_10_mil,00,00
2022-01-01,2022,1,PR,CRUZMALTINA,2892,0,3.0,3.0,0,0.01246434124611745,0,verdadeiro_negativo,01_ate_10_mil,03,02_a_03
2022-02-01,2022,2,PR,CRUZMALTINA,2892,0,3.0,3.0,0,0.01246434124611745,0,verdadeiro_negativo,01_ate_10_mil,03,02_a_03
2022-03-01,2022,3,PR,CRUZMALTINA,2892,0,3.0,3.0,0,0.01246434124611745,0,verdadeiro_negativo,01_ate_10_mil,03,02_a_03
2022-04-01,2022,4,PR,CRUZMALTINA,2892,0,3.0,3.0,0,0.01246434124611745,0,verdadeiro_negativo,01_ate_10_mil,03,02_a_03
2022-05-01,2022,5,PR,CRUZMALTINA,2892,0,3.0,3.0,0,0.011858767240732959,0,verdadeiro_negativo,01_ate_10_mil,03,02_a_03
2022-06-01,2022,6,PR,CRUZMALTINA,2892,0,0.0,0.0,1,0.21272434726955508,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-07-01,2022,7,PR,CRUZMALTINA,2892,0,0.0,0.0,1,0.22536013689237167,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-08-01,2022,8,PR,CRUZMALTINA,2892,0,0.0,0.0,1,0.22598308170655323,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-09-01,2022,9,PR,CRUZMALTINA,2892,1,1.0,1.0,1,0.04653800033969426,0,falso_negativo,01_ate_10_mil,01,01
2022-10-01,2022,10,PR,CRUZMALTINA,2892,0,1.0,1.0,1,0.038135199961215116,0,falso_negativo,01_ate_10_mil,01,01
2022-11-01,2022,11,PR,CRUZMALTINA,2892,0,1.0,1.0,1,0.03808773612011141,0,falso_negativo,01_ate_10_mil,01,01
2022-12-01,2022,12,PR,CRUZMALTINA,2892,0,1.0,1.0,1,0.034353009648742466,0,falso_negativo,01_ate_10_mil,01,01
2022-01-01,2022,1,PR,CURITIBA,1963726,52,398.0,52.0,1,0.19871790613632875,1,verdadeiro_positivo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-02-01,2022,2,PR,CURITIBA,1963726,57,423.0,57.0,0,0.25075738531255215,1,falso_positivo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-03-01,2022,3,PR,CURITIBA,1963726,48,444.0,57.0,0,0.1351083235572044,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-04-01,2022,4,PR,CURITIBA,1963726,29,443.0,57.0,0,0.036106235362309794,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-05-01,2022,5,PR,CURITIBA,1963726,30,439.0,57.0,0,0.04809591730195393,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-06-01,2022,6,PR,CURITIBA,1963726,28,443.0,57.0,0,0.07578062489697827,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-07-01,2022,7,PR,CURITIBA,1963726,36,457.0,57.0,0,0.11261718855685024,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-08-01,2022,8,PR,CURITIBA,1963726,21,447.0,57.0,0,0.11716389871638808,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-09-01,2022,9,PR,CURITIBA,1963726,31,436.0,57.0,0,0.10033287370288191,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-10-01,2022,10,PR,CURITIBA,1963726,42,441.0,57.0,0,0.11964925747731421,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-11-01,2022,11,PR,CURITIBA,1963726,41,450.0,57.0,0,0.1279662627685143,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-12-01,2022,12,PR,CURITIBA,1963726,40,455.0,57.0,0,0.11818600870932187,0,verdadeiro_negativo,06_mais_de_500_mil,06_ou_mais,13_ou_mais
2022-01-01,2022,1,PR,CURIUVA,15289,1,8.0,2.0,0,0.17706255858778383,0,verdadeiro_negativo,02_10_a_25_mil,02,07_a_12
2022-02-01,2022,2,PR,CURIUVA,15289,1,8.0,2.0,0,0.21696776007347995,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-03-01,2022,3,PR,CURIUVA,15289,0,8.0,2.0,0,0.18217684437603446,0,verdadeiro_negativo,02_10_a_25_mil,02,07_a_12
2022-04-01,2022,4,PR,CURIUVA,15289,0,8.0,2.0,0,0.1632438456823134,0,verdadeiro_negativo,02_10_a_25_mil,02,07_a_12
2022-05-01,2022,5,PR,CURIUVA,15289,0,6.0,2.0,0,0.16501182583561244,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-06-01,2022,6,PR,CURIUVA,15289,0,6.0,2.0,0,0.16838809102275,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-07-01,2022,7,PR,CURIUVA,15289,2,8.0,2.0,0,0.20327906686982888,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-08-01,2022,8,PR,CURIUVA,15289,1,9.0,2.0,0,0.23068386493988444,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-09-01,2022,9,PR,CURIUVA,15289,0,7.0,2.0,0,0.2482649999318885,1,falso_positivo,02_10_a_25_mil,02,07_a_12
2022-10-01,2022,10,PR,CURIUVA,15289,0,6.0,2.0,0,0.1956154765153802,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-11-01,2022,11,PR,CURIUVA,15289,0,5.0,2.0,0,0.15232169133240758,0,verdadeiro_negativo,02_10_a_25_mil,02,04_a_06
2022-12-01,2022,12,PR,CURIUVA,15289,1,6.0,2.0,0,0.2197394016851641,1,falso_positivo,02_10_a_25_mil,02,04_a_06
2022-01-01,2022,1,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.31365369901550616,1,falso_positivo,01_ate_10_mil,00,00
2022-02-01,2022,2,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.3117125881389646,1,falso_positivo,01_ate_10_mil,00,00
2022-03-01,2022,3,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.3117125881389646,1,falso_positivo,01_ate_10_mil,00,00
2022-04-01,2022,4,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.3117125881389646,1,falso_positivo,01_ate_10_mil,00,00
2022-05-01,2022,5,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.3117125881389646,1,falso_positivo,01_ate_10_mil,00,00
2022-06-01,2022,6,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.3251347319993044,1,falso_positivo,01_ate_10_mil,00,00
2022-07-01,2022,7,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.3321246653983329,1,falso_positivo,01_ate_10_mil,00,00
2022-08-01,2022,8,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.3329158972185727,1,falso_positivo,01_ate_10_mil,00,00
2022-09-01,2022,9,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,0,0.33144928277704044,1,falso_positivo,01_ate_10_mil,00,00
2022-10-01,2022,10,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,1,0.33144928277704044,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-11-01,2022,11,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,1,0.3334537551468482,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-12-01,2022,12,PR,DIAMANTE D'OESTE,5279,0,0.0,0.0,1,0.33498375592806623,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-01-01,2022,1,PR,DIAMANTE DO NORTE,4975,0,1.0,1.0,0,0.05398932975738878,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-02-01,2022,2,PR,DIAMANTE DO NORTE,4975,0,1.0,1.0,0,0.07186007159612855,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-03-01,2022,3,PR,DIAMANTE DO NORTE,4975,0,1.0,1.0,0,0.07186007159612855,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-04-01,2022,4,PR,DIAMANTE DO NORTE,4975,0,1.0,1.0,0,0.07186007159612855,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-05-01,2022,5,PR,DIAMANTE DO NORTE,4975,0,1.0,1.0,0,0.07186007159612855,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-06-01,2022,6,PR,DIAMANTE DO NORTE,4975,0,1.0,1.0,0,0.07651938851437404,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-07-01,2022,7,PR,DIAMANTE DO NORTE,4975,0,1.0,1.0,0,0.08220167395020563,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-08-01,2022,8,PR,DIAMANTE DO NORTE,4975,0,0.0,0.0,0,0.329459810457728,1,falso_positivo,01_ate_10_mil,00,00
2022-09-01,2022,9,PR,DIAMANTE DO NORTE,4975,0,0.0,0.0,0,0.3118244722031577,1,falso_positivo,01_ate_10_mil,00,00
2022-10-01,2022,10,PR,DIAMANTE DO NORTE,4975,0,0.0,0.0,0,0.3118244722031577,1,falso_positivo,01_ate_10_mil,00,00
2022-11-01,2022,11,PR,DIAMANTE DO NORTE,4975,0,0.0,0.0,0,0.3137659621948186,1,falso_positivo,01_ate_10_mil,00,00
2022-12-01,2022,12,PR,DIAMANTE DO NORTE,4975,0,0.0,0.0,0,0.3031940972408283,1,falso_positivo,01_ate_10_mil,00,00
2022-01-01,2022,1,PR,DIAMANTE DO SUL,3409,0,2.0,1.0,0,0.09100382981537936,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-02-01,2022,2,PR,DIAMANTE DO SUL,3409,0,2.0,1.0,0,0.07840886701048277,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-03-01,2022,3,PR,DIAMANTE DO SUL,3409,0,2.0,1.0,0,0.07840886701048277,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-04-01,2022,4,PR,DIAMANTE DO SUL,3409,0,2.0,1.0,0,0.07840886701048277,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-05-01,2022,5,PR,DIAMANTE DO SUL,3409,0,2.0,1.0,0,0.07495678544547747,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-06-01,2022,6,PR,DIAMANTE DO SUL,3409,0,1.0,1.0,0,0.06739515533413093,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-07-01,2022,7,PR,DIAMANTE DO SUL,3409,0,1.0,1.0,0,0.060275527445152924,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-08-01,2022,8,PR,DIAMANTE DO SUL,3409,0,1.0,1.0,0,0.06085945729148839,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-09-01,2022,9,PR,DIAMANTE DO SUL,3409,0,1.0,1.0,0,0.060482684156930255,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-10-01,2022,10,PR,DIAMANTE DO SUL,3409,0,1.0,1.0,0,0.060482684156930255,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-11-01,2022,11,PR,DIAMANTE DO SUL,3409,0,0.0,0.0,1,0.3044788373465304,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-12-01,2022,12,PR,DIAMANTE DO SUL,3409,0,0.0,0.0,1,0.28233404161745107,1,verdadeiro_positivo,01_ate_10_mil,00,00
2022-01-01,2022,1,PR,DOIS VIZINHOS,41424,0,5.0,2.0,0,0.20776303452328446,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2022-02-01,2022,2,PR,DOIS VIZINHOS,41424,0,5.0,2.0,0,0.1946344770105633,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2022-03-01,2022,3,PR,DOIS VIZINHOS,41424,1,6.0,2.0,0,0.28079806744019953,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2022-04-01,2022,4,PR,DOIS VIZINHOS,41424,0,6.0,2.0,0,0.28217246668253887,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2022-05-01,2022,5,PR,DOIS VIZINHOS,41424,0,4.0,2.0,0,0.18045234126389104,0,verdadeiro_negativo,03_25_a_50_mil,02,04_a_06
2022-06-01,2022,6,PR,DOIS VIZINHOS,41424,0,3.0,2.0,0,0.16591783196939655,0,verdadeiro_negativo,03_25_a_50_mil,02,02_a_03
2022-07-01,2022,7,PR,DOIS VIZINHOS,41424,0,3.0,2.0,0,0.1438316113574114,0,verdadeiro_negativo,03_25_a_50_mil,02,02_a_03
2022-08-01,2022,8,PR,DOIS VIZINHOS,41424,1,4.0,2.0,0,0.17115606195287622,0,verdadeiro_negativo,03_25_a_50_mil,02,04_a_06
2022-09-01,2022,9,PR,DOIS VIZINHOS,41424,2,6.0,2.0,0,0.29384855119400016,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2022-10-01,2022,10,PR,DOIS VIZINHOS,41424,2,8.0,2.0,0,0.44497089466247824,1,falso_positivo,03_25_a_50_mil,02,07_a_12
2022-11-01,2022,11,PR,DOIS VIZINHOS,41424,0,6.0,2.0,0,0.4330522848407028,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2022-12-01,2022,12,PR,DOIS VIZINHOS,41424,0,6.0,2.0,0,0.3811187746265105,1,falso_positivo,03_25_a_50_mil,02,04_a_06
2022-01-01,2022,1,PR,DOURADINA,8988,0,1.0,1.0,0,0.1495028427697164,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-02-01,2022,2,PR,DOURADINA,8988,1,2.0,1.0,0,0.1624837312583138,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-03-01,2022,3,PR,DOURADINA,8988,0,2.0,1.0,0,0.1655793976386365,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-04-01,2022,4,PR,DOURADINA,8988,0,2.0,1.0,0,0.15988996898398647,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-05-01,2022,5,PR,DOURADINA,8988,0,2.0,1.0,0,0.15988996898398647,0,verdadeiro_negativo,01_ate_10_mil,01,02_a_03
2022-06-01,2022,6,PR,DOURADINA,8988,0,1.0,1.0,1,0.18760304941902878,1,verdadeiro_positivo,01_ate_10_mil,01,01
2022-07-01,2022,7,PR,DOURADINA,8988,1,2.0,1.0,1,0.1695201842699115,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-08-01,2022,8,PR,DOURADINA,8988,0,2.0,1.0,1,0.17893590688958658,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-09-01,2022,9,PR,DOURADINA,8988,0,2.0,1.0,1,0.17244767973226974,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-10-01,2022,10,PR,DOURADINA,8988,0,2.0,1.0,1,0.17244767973226974,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-11-01,2022,11,PR,DOURADINA,8988,0,2.0,1.0,1,0.17244767973226974,0,falso_negativo,01_ate_10_mil,01,02_a_03
2022-12-01,2022,12,PR,DOURADINA,8988,3,5.0,3.0,0,0.03733425273683669,0,verdadeiro_negativo,01_ate_10_mil,03,04_a_06
2022-01-01,2022,1,PR,DOUTOR CAMARGO,5987,0,1.0,1.0,0,0.08074120577521365,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-02-01,2022,2,PR,DOUTOR CAMARGO,5987,0,1.0,1.0,0,0.0847412814523158,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-03-01,2022,3,PR,DOUTOR CAMARGO,5987,0,1.0,1.0,0,0.0847412814523158,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-04-01,2022,4,PR,DOUTOR CAMARGO,5987,0,1.0,1.0,0,0.0847412814523158,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-05-01,2022,5,PR,DOUTOR CAMARGO,5987,0,1.0,1.0,0,0.0847412814523158,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-06-01,2022,6,PR,DOUTOR CAMARGO,5987,0,1.0,1.0,0,0.09015467274486573,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-07-01,2022,7,PR,DOUTOR CAMARGO,5987,0,1.0,1.0,0,0.10703011228871907,0,verdadeiro_negativo,01_ate_10_mil,01,01
2022-08-01,2022,8,PR,DOUTOR CAMARGO,5987,0,0.0,0.0,0,0.4412874994157298,1,falso_positivo,01_ate_10_mil,00,00
2022-09-01,2022,9,PR,DOUTOR CAMARGO,5987,0,0.0,0.0,0,0.42270308487335917,1,falso_positivo,01_ate_10_mil,00,00
2022-10-01,2022,10,PR,DOUTOR CAMARGO,5987,0,0.0,0.0,0,0.42270308487335917,1,falso_positivo,01_ate_10_mil,00,00
2022-11-01,2022,11,PR,DOUTOR CAMARGO,5987,0,0.0,0.0,0,0.4263785456513954,1,falso_positivo,01_ate_10_mil,00,00
2022-12-01,2022,12,PR,DOUTOR CAMARGO,5987,0,0.0,0.0,0,0.4280610987042958,1,falso_positivo,01_ate_10_mil,00,00
2022-01-01,2022,1,PR,DOUTOR ULYSSES,5525,0,0.0,0.0,0,0.37011559474056505,1,falso_positivo,01_ate_10_mil,00,00
2022-02-01,2022,2,PR,DOUTOR ULYSSES,5525,0,0.0,0.0,0,0.36661515776898307,1,falso_positivo,01_ate_10_mil,00,00
2022-03-01,2022,3,PR,DOUTOR ULYSSES,5525,0,0.0,0.0,0,0.3518704756906871,1,falso_positivo,01_ate_10_mil,00,00
2022-04-01,2022,4,PR,DOUTOR ULYSSES,5525,0,0.0,0.0,0,0.36661515776898307,1,falso_positivo,01_ate_10_mil,00,00
